book,pericope_id,pericope_name,ix,pos_N,number_S,case_G,case_N,gender_F,gender_M,count_ἑαυτοῦ,count_ἄν,count_ἀλλά,count_ἀπό,count_ἄρα,count_δέ,count_δή,count_διά,count_ἔτι,count_ἐγώ,count_ἐκ,count_ἐν,count_ἐπί,count_εἰ,count_γάρ,count_ἤ,count_καί,count_κατά,count_μέν,count_μετά,count_μή,count_ὁ,count_ὅδε,count_ὅτι,count_οὔτε,count_οὖν,count_οὐ,count_οὐδέ,count_περί,count_σύ,count_σύν,count_ὑπέρ,count_ὑπό,count_ὦ,count_ὥστε,count_ἐάν,count_παρά,count_πάλιν,count_αὐτός,count_υἱός,count_ἡμέρα,count_σήμερον,count_αὔριον,count_Ἰησοῦς,count_πατήρ,count_κύριος,count_ἀμήν,count_Χριστός,count_θεός,avg_word_length,unique_word_ratio,stop_words_ratio,is_dialog,capitalized_words,substring_comma,substring_dot,substring_median,substring_kai,avg_len_comma,avg_len_dot,avg_len_median,nbr_words,pos_RA,gender_N,pos_D,pos_P,pos_RP,pos_V,pos_A,pos_C,pos_RR,person_3,person_2,tense_X,tense_A,active_P,active_M,active_A,mode_P,mode_S,mode_I,mode_N,number_P,case_D,case_V,case_A,pos_RD,person_1,tense_P,tense_I,pos_X,pos_RI,tense_F,mode_D,mode_O,tense_Y,pos_I,source,genre,synoptic
Mt,103,Conditions of Discipleship,103|Conditions of Discipleship|Mt,7.0,41.0,8.0,12.0,8.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.6440677966101696,0.4067796610169492,0.559322033898305,0,0,3,2,3,0,19.0,19.0,18.666666666666668,59,7.0,0.0,4.0,4.0,12.0,11.0,3.0,6.0,1.0,7.0,0.0,0.0,2.0,0.0,0.0,11.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,q,sayings,True
Lk,103,Conditions of Discipleship,103|Conditions of Discipleship|Lk,12.0,41.0,7.0,9.0,12.0,21.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.9390243902439024,0.5,0.5,1,0,6,3,2,0,13.333333333333334,19.75,39.5,82,9.0,2.0,6.0,3.0,12.0,16.0,1.0,12.0,3.0,12.0,0.0,0.0,5.0,1.0,6.0,9.0,1.0,2.0,10.0,3.0,10.0,1.0,0.0,22.0,0.0,0.0,8.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,q,sayings,True
Mt,104,Rewards of Discipleship,104|Rewards of Discipleship|Mt,11.0,39.0,10.0,9.0,0.0,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.338983050847458,0.4915254237288136,0.3389830508474576,1,0,5,3,0,3,11.4,14.0,0.0,59,7.0,5.0,3.0,3.0,6.0,12.0,6.0,3.0,1.0,6.0,0.0,0.0,3.0,0.0,8.0,4.0,5.0,2.0,5.0,0.0,5.0,1.0,0.0,17.0,1.0,1.0,7.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,triple,sayings,True
Mk,104,Rewards of Discipleship,104|Rewards of Discipleship|Mk,5.0,11.0,3.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.5416666666666665,0.875,0.5416666666666666,1,1,2,1,0,0,11.0,11.5,0.0,24,1.0,3.0,2.0,1.0,3.0,4.0,0.0,3.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,3.0,2.0,0.0,4.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,triple,sayings,True
Lk,104,Rewards of Discipleship,104|Rewards of Discipleship|Lk,0.0,15.0,2.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.238095238095238,0.42857142857142855,0.5714285714285714,0,0,2,1,2,0,9.5,10.0,9.5,21,4.0,0.0,0.0,0.0,6.0,7.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,7.0,4.0,0.0,3.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,triple,sayings,True
Mt,105,Continuation of Journey,105|Continuation of Journey|Mt,3.0,8.0,3.0,3.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.304347826086956,0.7391304347826086,0.43478260869565216,0,1,2,1,0,0,10.5,11.0,0.0,23,4.0,1.0,1.0,1.0,2.0,6.0,1.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,5.0,1.0,0.0,3.0,2.0,6.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,matthean,narrative,True
Mt,106,John the Baptist's Question and Jesus' Answer,106|John the Baptist's Question and Jesus' Answer|Mt,7.0,26.0,5.0,19.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.3768115942028984,0.6231884057971014,0.4057971014492754,2,4,3,1,5,0,22.333333333333332,34.0,13.0,69,7.0,5.0,1.0,3.0,5.0,20.0,8.0,9.0,2.0,10.0,4.0,0.0,8.0,6.0,1.0,13.0,5.0,1.0,13.0,0.0,23.0,6.0,0.0,4.0,0.0,1.0,12.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,q,narrative,True
Lk,106,John the Baptist's Question and Jesus' Answer,106|John the Baptist's Question and Jesus' Answer|Lk,13.0,40.0,10.0,29.0,5.0,44.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.587155963302752,0.5596330275229358,0.3302752293577982,4,4,7,3,7,0,15.285714285714286,26.75,15.142857142857142,109,9.0,5.0,1.0,7.0,9.0,31.0,15.0,11.0,2.0,15.0,5.0,0.0,15.0,6.0,5.0,20.0,8.0,1.0,20.0,1.0,41.0,9.0,0.0,11.0,2.0,2.0,16.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,q,narrative,True
Mt,107,Jesus' Witness concerning John,107|Jesus' Witness concerning John|Mt,42.0,94.0,35.0,41.0,21.0,70.0,0.0,0.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,1.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.148148148148148,0.4722222222222222,0.3611111111111111,6,7,10,9,11,0,21.4,20.8,19.181818181818183,216,28.0,18.0,4.0,15.0,12.0,50.0,13.0,23.0,3.0,20.0,6.0,3.0,16.0,5.0,9.0,36.0,12.0,0.0,31.0,6.0,55.0,18.0,0.0,23.0,3.0,6.0,29.0,0.0,5.0,4.0,2.0,1.0,0.0,0.0,0.0,q,narrative,True
Lk,107,Jesus' Witness concerning John,107|Jesus' Witness concerning John|Lk,49.0,108.0,36.0,46.0,20.0,85.0,1.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0,2.0,30.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.221276595744681,0.4553191489361702,0.3702127659574468,6,7,12,8,12,2,19.416666666666668,25.444444444444443,19.166666666666668,235,30.0,21.0,5.0,19.0,13.0,48.0,18.0,25.0,3.0,18.0,7.0,4.0,18.0,7.0,5.0,36.0,13.0,0.0,31.0,4.0,56.0,21.0,0.0,30.0,2.0,6.0,24.0,0.0,4.0,5.0,2.0,0.0,0.0,0.0,0.0,q,narrative,True
Mt,108,Woes Pronounced on Galilean Cities,108|Woes Pronounced on Galilean Cities|Mt,22.0,33.0,7.0,14.0,28.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,7.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.808080808080808,0.46464646464646464,0.4444444444444444,2,9,9,4,5,0,10.777777777777779,19.0,19.2,99,7.0,4.0,5.0,11.0,10.0,16.0,3.0,13.0,1.0,9.0,2.0,0.0,9.0,2.0,8.0,6.0,2.0,0.0,13.0,1.0,25.0,19.0,3.0,2.0,0.0,2.0,3.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,1.0,q,sayings,True
Lk,108,Woes Pronounced on Galilean Cities,108|Woes Pronounced on Galilean Cities|Lk,16.0,30.0,3.0,8.0,20.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7794117647058822,0.5441176470588235,0.4264705882352941,1,8,6,4,3,0,11.0,12.8,22.0,68,6.0,3.0,1.0,7.0,6.0,9.0,2.0,10.0,0.0,4.0,2.0,0.0,3.0,3.0,4.0,2.0,2.0,0.0,7.0,0.0,11.0,20.0,3.0,0.0,2.0,1.0,2.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,1.0,q,sayings,True
Mt,109,Jesus' Thanksgiving to the Father,109|Jesus' Thanksgiving to the Father|Mt,14.0,43.0,10.0,15.0,3.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,11.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,4.109589041095891,0.589041095890411,0.5753424657534246,1,1,8,2,3,0,8.875,23.666666666666668,23.333333333333332,73,11.0,3.0,3.0,4.0,5.0,11.0,5.0,10.0,1.0,6.0,2.0,0.0,7.0,2.0,3.0,6.0,1.0,1.0,8.0,1.0,6.0,7.0,2.0,6.0,2.0,1.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,q,sayings,True
